CUSTOMER_ID,AGE,GENDER,INCOME_BRACKET,EMPLOYMENT_STATUS,CITY,CREDIT_SCORE,LOAN_HISTORY,CREDIT_UTILIZATION,SAVINGS_ACCOUNT,CREDIT_CARD,LOAN_TYPE,LOAN_AMOUNT,INSURANCE,FD_INVESTMENT,NET_BANKING_USAGE,MOBILE_APP_USAGE,COMPLAINTS_RAISED,RESPONSE_TO_OFFERS,CHURN_FLAG,AVG_MONTHLY_INCOME,AVG_MONTHLY_EXPENSE,AVG_RETAIL_SPEND,AVG_TRAVEL_SPEND,AVG_BILLS_SPEND,DELINQUENCY_COUNT_12M,TOTAL_OVERDUE_DAYS_12M,OVER_BUDGET_RATIO,DEFAULT_FLAG,CREDITSCORE_BAND
CUST0865,31,Female,25+ LPA,Salaried,Delhi,683,3-5 Loans,13.75,1,0,Home Loan,8795979,0,1269539,4,16,0,Accepted,1,244848.5175,167746.99333333,53201.945,32729.06416667,81815.98333333,1,15,0.0,0,650-700
CUST0866,67,Male,15-25 LPA,Retired,Chennai,601,1-2 Loans,22.49,1,1,,0,0,721239,6,22,1,Clicked,0,118448.8075,83476.73,32187.59333333,13523.38833333,37765.74833333,1,20,0.0,0,580-650
CUST0867,43,Male,15-25 LPA,Salaried,Pune,668,No Loans,25.49,1,0,Personal Loan,864105,0,0,14,19,0,Ignored,0,134221.53666667,92639.05583333,32311.92083333,13652.46166667,46674.67416667,1,5,0.0,0,650-700
CUST0868,36,Female,15-25 LPA,Student,Hyderabad,639,1-2 Loans,7.14,1,1,,0,0,0,7,16,0,Ignored,0,106423.22083333,74031.8875,25936.68416667,13553.01583333,34542.18833333,1,90,0.0,0,580-650
CUST0869,51,Male,10-15 LPA,Self-Employed,Chennai,561,1-2 Loans,66.41,1,1,Auto Loan,1426855,0,0,12,15,0,Ignored,0,99418.8825,85328.99166667,28988.95583333,14245.60166667,42094.43333333,6,75,0.0,0,<580
CUST0870,31,Female,<3 LPA,Salaried,Hyderabad,649,3-5 Loans,30.02,1,1,Personal Loan,281466,0,0,9,25,0,Ignored,0,21924.81333333,15161.88083333,4877.15333333,2548.47333333,7736.25333333,2,60,0.0,0,580-650
CUST0871,36,Male,3-6 LPA,Retired,Hyderabad,675,1-2 Loans,22.85,1,1,Auto Loan,1832516,1,631216,10,12,2,Ignored,1,18192.92166667,12722.74416667,4602.99916667,2413.55083333,5706.19166667,0,0,0.0,0,650-700
CUST0872,28,Male,10-15 LPA,Salaried,Chennai,641,3-5 Loans,36.49,1,1,,0,0,1620884,10,13,0,Ignored,0,103727.285,70756.6525,21915.36,9247.665,39360.445,2,15,0.0,0,580-650
CUST0873,24,Female,3-6 LPA,Salaried,Pune,633,3-5 Loans,31.23,1,0,,0,1,0,12,21,0,Ignored,0,31506.78,23240.0325,9307.98583333,3810.645,10121.40333333,3,65,0.0,1,580-650
CUST0874,60,Male,10-15 LPA,Unemployed,Ahmedabad,603,No Loans,16.31,1,1,Personal Loan,836928,0,0,11,20,0,Ignored,0,46907.27166667,35541.63416667,11050.44,5199.0225,19292.17083333,1,15,0.0,0,580-650
CUST0875,24,Female,<3 LPA,Self-Employed,Chennai,691,6+ Loans,47.7,1,1,Home Loan,7482700,1,494709,8,16,0,Ignored,0,25088.64666667,17823.92083333,5990.36166667,2507.8025,9325.7575,0,0,0.0,0,650-700
CUST0876,45,Male,3-6 LPA,Self-Employed,Delhi,792,1-2 Loans,49.9,1,1,Auto Loan,239251,1,0,9,11,1,Ignored,0,30481.59166667,20932.41583333,8112.24666667,2996.50916667,9823.6625,3,80,0.0,0,750+
CUST0877,23,Male,6-10 LPA,Salaried,Kolkata,756,1-2 Loans,15.2,1,1,Personal Loan,803224,1,0,13,12,0,Accepted,0,50410.83583333,34102.16916667,12527.22416667,4232.495,17342.45166667,1,5,0.0,0,750+
CUST0878,52,Female,6-10 LPA,Salaried,Kolkata,719,1-2 Loans,10.34,1,1,,0,0,0,7,18,0,Ignored,0,77116.96166667,48947.5175,17096.65,6616.78666667,25026.15,1,20,0.0,0,700-750
CUST0879,23,Female,6-10 LPA,Self-Employed,Chennai,720,No Loans,21.68,1,0,Personal Loan,571331,0,1537739,7,24,1,Ignored,0,89782.70416667,60261.02333333,17772.66833333,10979.16666667,31509.18833333,0,0,0.0,0,700-750
CUST0880,47,Female,10-15 LPA,Salaried,Delhi,672,No Loans,26.2,1,1,Personal Loan,193805,1,1108767,8,24,1,Ignored,0,88791.77666667,63447.74666667,21795.8625,7941.49166667,33710.395,1,90,0.0,0,650-700
CUST0881,49,Female,<3 LPA,Salaried,Ahmedabad,571,1-2 Loans,36.4,1,1,Home Loan,9456331,1,268988,12,18,2,Ignored,0,24219.425,18960.38333333,6598.24333333,2126.10166667,10236.04083333,2,15,0.0,1,<580
CUST0882,52,Female,<3 LPA,Salaried,Kolkata,657,3-5 Loans,5.28,1,0,,0,0,0,6,20,2,Ignored,1,22214.6,15593.0025,5981.13083333,2456.48833333,7155.3825,1,45,0.0,1,650-700
CUST0883,39,Male,15-25 LPA,Salaried,Delhi,621,6+ Loans,49.7,1,0,Personal Loan,780097,1,0,9,25,0,Accepted,1,127370.62666667,98392.69083333,33398.68333333,16271.68083333,48722.32833333,0,0,0.0,0,580-650
CUST0884,41,Male,10-15 LPA,Student,Ahmedabad,689,3-5 Loans,43.15,1,0,,0,1,0,14,21,0,Clicked,0,53049.96583333,37671.82916667,12919.19583333,6492.76166667,18259.87166667,2,25,0.0,1,650-700
CUST0885,25,Female,<3 LPA,Salaried,Delhi,753,No Loans,16.78,1,1,,0,0,0,4,8,1,Ignored,0,20890.2575,14298.78,5747.42083333,1840.91833333,6710.4425,0,0,0.0,0,750+
CUST0886,38,Female,15-25 LPA,Retired,Hyderabad,798,3-5 Loans,40.57,1,0,Personal Loan,532596,1,0,11,23,1,Ignored,1,75990.1275,54291.83083333,17040.91416667,8198.88416667,29052.03166667,1,20,0.0,0,750+
CUST0887,48,Female,3-6 LPA,Salaried,Kolkata,683,1-2 Loans,59.53,1,1,Personal Loan,510236,0,1884085,7,22,1,Accepted,0,46236.52416667,33264.21583333,12772.79583333,4650.15416667,15841.26666667,1,30,0.0,0,650-700
CUST0888,62,Male,6-10 LPA,Self-Employed,Ahmedabad,579,3-5 Loans,24.4,1,1,Personal Loan,116918,0,1410558,16,22,0,Ignored,0,54806.03833333,40768.70416667,14520.93416667,5347.5075,20900.26333333,1,15,0.0,1,<580
CUST0889,42,Male,<3 LPA,Salaried,Kolkata,683,3-5 Loans,44.75,1,1,,0,1,0,19,23,1,Ignored,0,18646.07083333,13570.6175,4093.05916667,1593.14666667,7798.58666667,2,25,0.0,1,650-700
CUST0890,41,Female,10-15 LPA,Salaried,Hyderabad,685,3-5 Loans,47.68,1,1,Personal Loan,815256,0,0,6,20,0,Ignored,1,92830.95,65920.22,22374.44,9248.7725,34216.49833333,1,10,0.0,0,650-700
CUST0891,26,Female,10-15 LPA,Salaried,Chennai,720,1-2 Loans,9.97,1,1,Home Loan,1433435,1,0,10,21,3,Ignored,0,111405.16333333,72484.71,26816.11333333,9478.6375,36189.9575,1,20,0.0,0,700-750
CUST0892,21,Female,3-6 LPA,Salaried,Hyderabad,678,3-5 Loans,20.42,1,1,,0,1,0,10,20,0,Ignored,0,50948.28583333,35751.93916667,14891.8575,5562.34916667,15297.73,0,0,0.0,0,650-700
CUST0893,25,Female,15-25 LPA,Salaried,Kolkata,683,1-2 Loans,36.38,1,0,Auto Loan,783102,0,0,12,24,0,Ignored,0,154088.77166667,105737.55833333,32067.9075,17538.22666667,56131.425,2,25,0.0,0,650-700
CUST0894,61,Female,6-10 LPA,Retired,Kolkata,642,6+ Loans,30.92,1,0,,0,0,0,8,23,1,Ignored,1,44821.4925,34836.33,14237.835,4715.185,15883.3125,3,30,0.0,0,580-650
CUST0895,32,Male,3-6 LPA,Self-Employed,Pune,661,No Loans,37.4,1,0,,0,1,0,9,20,1,Clicked,0,30452.57166667,22354.27416667,7772.09083333,3467.91083333,11114.27416667,2,15,0.0,0,650-700
CUST0896,46,Male,3-6 LPA,Salaried,Ahmedabad,710,No Loans,14.36,1,1,,0,0,757587,7,19,0,Ignored,0,27129.49583333,18724.14166667,6954.98,2999.85666667,8769.30666667,1,15,0.0,0,700-750
CUST0897,66,Male,3-6 LPA,Salaried,Chennai,559,No Loans,79.48,1,0,Auto Loan,1210457,0,368363,11,20,0,Accepted,0,38376.48833333,31766.90666667,12624.7725,4925.99666667,14216.13666667,3,50,0.0,0,<580
CUST0898,54,Male,<3 LPA,Salaried,Hyderabad,660,3-5 Loans,62.43,1,0,,0,0,0,8,11,2,Ignored,1,17097.31666667,12148.81916667,3970.8075,2041.14916667,6131.10666667,2,30,0.0,0,650-700
CUST0899,69,Female,6-10 LPA,Self-Employed,Ahmedabad,721,1-2 Loans,35.99,1,0,,0,0,0,16,27,0,Ignored,0,67503.0325,48376.95333333,18101.0025,5779.41833333,24496.53083333,0,0,0.0,0,700-750
CUST0900,34,Male,15-25 LPA,Self-Employed,Mumbai,778,1-2 Loans,38.0,1,0,,0,1,0,9,18,0,Accepted,0,231975.6625,156773.54666667,46397.73916667,25941.91583333,84433.8925,1,10,0.0,0,750+
CUST0901,46,Female,6-10 LPA,Student,Ahmedabad,656,6+ Loans,67.71,1,0,,0,1,0,8,17,0,Accepted,0,27468.94166667,21961.185,7893.09333333,2838.81916667,11229.2725,1,20,0.0,0,650-700
CUST0902,65,Male,3-6 LPA,Salaried,Mumbai,751,6+ Loans,46.43,1,0,,0,0,0,13,22,1,Accepted,0,43831.05833333,31543.9075,11583.01083333,4526.91166667,15471.5125,3,55,0.0,0,750+
CUST0903,47,Male,<3 LPA,Salaried,Chennai,781,1-2 Loans,4.21,1,1,,0,1,0,13,25,0,Ignored,1,22584.96333333,14758.355,4912.79666667,2339.13166667,7506.42583333,0,0,0.0,0,750+
CUST0904,29,Male,3-6 LPA,Salaried,Hyderabad,656,No Loans,8.82,1,0,Home Loan,5653818,0,0,9,17,1,Accepted,0,36841.62666667,26312.57083333,10879.42333333,3676.07666667,11757.07166667,1,5,0.0,0,650-700
CUST0905,46,Male,6-10 LPA,Self-Employed,Hyderabad,646,3-5 Loans,29.31,1,1,,0,0,0,10,19,0,Accepted,0,75506.00333333,53698.35,19109.13583333,9783.90916667,24805.30583333,0,0,0.0,0,580-650
CUST0906,67,Female,10-15 LPA,Self-Employed,Delhi,669,6+ Loans,25.51,1,0,,0,1,0,6,22,0,Ignored,0,99957.2625,69349.64916667,25117.54333333,13838.12,30393.985,1,45,0.0,1,650-700
CUST0907,42,Male,3-6 LPA,Self-Employed,Kolkata,675,1-2 Loans,43.21,1,1,,0,0,0,10,23,2,Accepted,1,26023.9075,19800.48833333,7288.14,2950.9425,9561.4075,2,35,0.0,0,650-700
CUST0908,67,Female,10-15 LPA,Self-Employed,Bengaluru,745,1-2 Loans,52.5,1,1,Personal Loan,460668,0,0,8,21,0,Ignored,0,103699.13916667,75972.09583333,25162.02833333,11571.18833333,39238.8775,1,20,0.0,0,700-750
CUST0909,50,Male,15-25 LPA,Salaried,Pune,633,1-2 Loans,22.05,1,1,,0,0,0,5,15,0,Ignored,0,156073.38083333,114135.27333333,34882.575,17369.64333333,61883.055,1,5,0.0,0,580-650
CUST0910,63,Male,6-10 LPA,Self-Employed,Ahmedabad,772,3-5 Loans,7.1,1,1,Personal Loan,140515,0,0,8,16,2,Ignored,1,81961.47416667,54072.02666667,20498.14833333,7737.20166667,25836.68,0,0,0.0,0,750+
CUST0911,68,Male,15-25 LPA,Salaried,Chennai,631,1-2 Loans,9.43,1,1,Personal Loan,457557,0,0,7,16,1,Accepted,0,156427.56916667,113522.47083333,42944.66,14644.05666667,55933.75333333,2,50,0.0,0,580-650
CUST0912,37,Female,6-10 LPA,Self-Employed,Bengaluru,604,1-2 Loans,36.99,1,1,Auto Loan,741293,1,0,6,20,3,Ignored,0,65688.90166667,47671.735,15759.49083333,6554.58583333,25185.31083333,2,20,0.0,0,580-650
CUST0913,46,Female,6-10 LPA,Salaried,Ahmedabad,711,No Loans,42.26,1,1,,0,0,0,10,12,0,Accepted,0,60079.56333333,43005.45916667,13851.34583333,5540.4125,23613.70083333,1,5,0.0,0,700-750
CUST0914,56,Male,6-10 LPA,Salaried,Bengaluru,753,6+ Loans,29.17,1,1,,0,0,0,7,10,0,Clicked,0,69052.655,48757.76833333,16635.48916667,5335.155,26787.12,0,0,0.0,1,750+
CUST0915,21,Male,6-10 LPA,Student,Chennai,690,1-2 Loans,44.11,1,1,Auto Loan,264343,1,0,8,20,0,Ignored,1,34083.06916667,24063.64833333,8622.83416667,3370.1375,12070.6775,0,0,0.0,0,650-700
CUST0916,28,Female,3-6 LPA,Student,Hyderabad,706,No Loans,46.39,1,0,Personal Loan,798686,0,0,6,16,0,Accepted,0,14893.56916667,10711.1,4259.96,1842.58166667,4608.5575,1,10,0.0,0,700-750
CUST0917,69,Male,3-6 LPA,Unemployed,Chennai,797,1-2 Loans,46.61,1,1,Home Loan,1961184,1,0,10,15,1,Ignored,0,18487.29166667,13261.46,5392.72083333,1544.13416667,6324.60333333,2,25,0.0,1,750+
CUST0918,55,Male,3-6 LPA,Salaried,Ahmedabad,754,3-5 Loans,32.03,1,0,,0,0,1760190,8,17,0,Accepted,1,40269.61416667,27737.9425,8632.87833333,4011.10416667,15093.95916667,1,15,0.0,1,750+
CUST0919,35,Female,6-10 LPA,Self-Employed,Bengaluru,681,1-2 Loans,14.51,1,1,Home Loan,7372020,1,0,14,24,0,Ignored,0,69294.99,49153.31166667,15479.97333333,7961.39416667,25711.9425,2,90,0.0,0,650-700
CUST0920,67,Female,<3 LPA,Salaried,Kolkata,654,3-5 Loans,13.61,1,1,Home Loan,1124598,1,52807,14,19,0,Ignored,0,20417.72083333,13923.9625,4148.96916667,2347.0075,7427.985,1,15,0.0,0,650-700
CUST0921,42,Male,15-25 LPA,Student,Pune,745,1-2 Loans,8.92,1,1,Home Loan,8208718,1,269952,12,17,0,Ignored,0,97443.58666667,63343.71166667,18255.93333333,8669.82083333,36417.9575,2,40,0.0,0,700-750
CUST0922,34,Female,10-15 LPA,Salaried,Pune,729,6+ Loans,32.56,1,1,Home Loan,1233900,0,0,12,6,2,Accepted,0,96310.07916667,68111.38583333,25117.08666667,8110.25416667,34884.04833333,1,20,0.0,1,700-750
CUST0923,46,Female,6-10 LPA,Retired,Kolkata,705,No Loans,52.26,1,1,,0,0,0,9,18,3,Clicked,0,47098.7125,35340.10666667,10026.65166667,5227.2025,20086.25166667,1,20,0.0,0,700-750
CUST0924,48,Male,3-6 LPA,Student,Kolkata,660,No Loans,24.24,1,0,,0,0,0,8,19,0,Ignored,0,24307.94833333,17070.635,6200.64583333,2462.9675,8407.02166667,0,0,0.0,0,650-700
CUST0925,43,Female,15-25 LPA,Self-Employed,Hyderabad,675,No Loans,51.06,1,0,Home Loan,2822849,1,1455902,14,18,0,Clicked,0,169195.8175,124851.66666667,45800.295,18794.15416667,60257.2175,1,10,0.0,1,650-700
CUST0926,34,Female,15-25 LPA,Salaried,Ahmedabad,671,3-5 Loans,11.78,1,1,Home Loan,8512571,1,776382,10,27,0,Ignored,0,143177.35166667,101983.0275,32145.31166667,17123.81916667,52713.89583333,1,10,0.0,1,650-700
CUST0927,44,Male,10-15 LPA,Salaried,Mumbai,661,1-2 Loans,23.43,1,1,,0,1,0,12,17,1,Ignored,0,111027.91083333,77337.98666667,26418.82416667,10476.32416667,40442.8375,0,0,0.0,0,650-700
CUST0928,22,Male,3-6 LPA,Student,Chennai,643,3-5 Loans,30.98,1,0,,0,0,0,10,23,1,Ignored,0,16485.3475,11833.2225,4931.05083333,2048.73666667,4853.4325,2,70,0.0,0,580-650
CUST0929,65,Male,6-10 LPA,Salaried,Pune,695,3-5 Loans,42.77,1,0,Home Loan,7403320,1,317323,12,17,0,Accepted,1,62938.75916667,46829.33916667,13979.535,6061.1775,26788.62833333,1,60,0.0,0,650-700
CUST0930,46,Female,<3 LPA,Student,Kolkata,641,1-2 Loans,24.52,1,0,,0,1,0,4,15,0,Ignored,1,11595.725,8349.59666667,2911.88166667,1395.39916667,4042.31583333,2,40,0.0,0,580-650
CUST0931,34,Male,3-6 LPA,Salaried,Chennai,690,6+ Loans,55.57,1,1,Auto Loan,582218,0,1103761,12,21,0,Clicked,1,38819.73916667,28695.21416667,10303.2475,4014.0075,14377.9575,2,35,0.0,0,650-700
CUST0932,27,Female,10-15 LPA,Salaried,Pune,554,1-2 Loans,53.37,1,0,Home Loan,8101040,0,0,10,18,0,Ignored,0,123323.16416667,96279.99333333,31150.6225,14128.52416667,51000.84916667,2,15,0.0,0,<580
CUST0933,23,Female,10-15 LPA,Student,Kolkata,644,3-5 Loans,26.95,1,1,Home Loan,4894664,0,0,2,22,0,Ignored,1,58045.02416667,41242.10083333,15140.38666667,7312.51,18789.20666667,1,15,0.0,0,580-650
CUST0934,67,Male,6-10 LPA,Self-Employed,Ahmedabad,745,1-2 Loans,35.22,1,0,Personal Loan,691083,1,0,11,15,1,Accepted,0,75865.21083333,50832.88416667,18594.36,8325.65166667,23912.87083333,3,30,0.0,0,700-750
CUST0935,43,Female,15-25 LPA,Self-Employed,Pune,625,1-2 Loans,20.81,1,1,,0,0,891867,13,23,0,Ignored,1,140203.36666667,106103.69916667,35102.15416667,15181.76916667,55819.77416667,1,15,0.0,0,580-650
CUST0936,66,Male,6-10 LPA,Self-Employed,Hyderabad,715,3-5 Loans,23.84,1,1,Personal Loan,990768,1,0,6,15,0,Ignored,1,79635.89416667,52141.9575,20706.2175,8683.405,22800.70666667,0,0,0.0,0,700-750
CUST0937,63,Female,6-10 LPA,Salaried,Mumbai,630,1-2 Loans,36.22,1,1,Home Loan,6072106,1,0,8,20,0,Ignored,0,65651.02333333,48190.845,17366.475,7120.67416667,23703.69666667,3,35,0.0,0,580-650
CUST0938,67,Female,3-6 LPA,Self-Employed,Mumbai,726,No Loans,16.72,1,0,Personal Loan,167637,0,967629,8,24,1,Accepted,0,42016.9775,26454.16083333,9261.40333333,3859.04833333,13333.70833333,0,0,0.0,0,700-750
CUST0939,65,Male,25+ LPA,Salaried,Kolkata,662,1-2 Loans,18.36,1,1,,0,0,0,13,12,0,Ignored,0,330228.43916667,231654.65833333,92634.93416667,39384.28416667,99635.44416667,2,40,0.0,0,650-700
CUST0940,38,Male,<3 LPA,Student,Pune,659,1-2 Loans,18.06,1,1,,0,1,0,14,20,0,Ignored,1,8198.02583333,5713.48,1799.55666667,912.3375,3001.58666667,2,40,0.0,0,650-700
CUST0941,58,Male,25+ LPA,Student,Hyderabad,683,3-5 Loans,8.65,1,1,Personal Loan,638669,0,0,9,27,0,Ignored,0,165523.87583333,107763.3175,36384.89583333,14156.31,57222.11,1,45,0.0,0,650-700
CUST0942,55,Male,15-25 LPA,Salaried,Delhi,599,1-2 Loans,48.9,1,1,,0,0,0,14,26,0,Ignored,0,148169.9175,113293.82166667,37065.64583333,14631.38916667,61596.78833333,2,20,0.0,1,580-650
CUST0943,35,Male,<3 LPA,Self-Employed,Chennai,738,6+ Loans,10.27,1,0,Auto Loan,1971152,0,0,10,23,0,Ignored,0,17898.83333333,11975.70083333,4031.085,1843.37,6101.24666667,0,0,0.0,0,700-750
CUST0944,45,Male,6-10 LPA,Self-Employed,Chennai,758,1-2 Loans,49.97,1,1,,0,0,0,7,19,0,Ignored,0,59626.39916667,43405.71416667,15962.31916667,6450.89916667,20992.49583333,0,0,0.0,0,750+
CUST0945,57,Other,15-25 LPA,Salaried,Bengaluru,658,1-2 Loans,55.2,1,0,Home Loan,1158508,0,0,14,20,0,Ignored,0,150806.045,111872.25416667,40538.95166667,15416.79166667,55861.525,2,30,0.0,0,650-700
CUST0946,48,Male,6-10 LPA,Retired,Hyderabad,711,3-5 Loans,62.59,1,1,Auto Loan,655757,0,0,7,14,0,Clicked,0,35353.31083333,24830.57916667,9093.0525,3374.32333333,12272.64333333,2,20,0.0,1,700-750
CUST0947,30,Male,15-25 LPA,Salaried,Pune,726,1-2 Loans,21.95,1,1,Auto Loan,1164344,0,0,11,15,0,Ignored,1,150941.86083333,108917.80083333,41056.4375,14659.5875,53201.77666667,2,90,0.0,0,700-750
CUST0948,59,Female,25+ LPA,Salaried,Ahmedabad,674,6+ Loans,33.9,1,1,,0,0,1894053,10,21,0,Ignored,0,312734.67833333,223264.035,82322.87,35961.9175,104979.24583333,1,20,0.0,0,650-700
CUST0949,37,Male,6-10 LPA,Salaried,Ahmedabad,613,3-5 Loans,6.67,1,0,Home Loan,8680185,0,0,8,8,0,Accepted,0,81712.9275,54082.755,20525.94416667,8153.375,25403.4325,2,25,0.0,0,580-650
CUST0950,59,Other,3-6 LPA,Salaried,Bengaluru,775,1-2 Loans,48.08,1,1,,0,0,0,11,22,1,Ignored,1,43400.02166667,30836.115,11631.88916667,4525.64833333,14678.575,1,10,0.0,0,750+
CUST0951,42,Female,25+ LPA,Self-Employed,Kolkata,656,No Loans,28.51,1,1,,0,0,0,10,14,1,Accepted,1,273173.8075,192462.9725,66972.83333333,21133.38583333,104356.75416667,0,0,0.0,0,650-700
CUST0952,46,Female,10-15 LPA,Self-Employed,Pune,643,1-2 Loans,23.25,1,1,,0,0,0,8,15,0,Clicked,1,128922.725,89497.61666667,28842.60666667,10633.2625,50021.74666667,0,0,0.0,0,580-650
CUST0953,64,Male,<3 LPA,Self-Employed,Bengaluru,778,1-2 Loans,26.34,1,1,Home Loan,5341035,1,0,13,24,0,Accepted,0,19829.96,13403.29,4381.18666667,2127.66166667,6894.44166667,2,35,0.0,0,750+
CUST0954,45,Male,<3 LPA,Self-Employed,Mumbai,716,3-5 Loans,21.05,1,0,Home Loan,8789812,0,0,13,23,0,Ignored,0,22997.4625,15538.39333333,5124.90416667,2364.28666667,8049.20416667,0,0,0.0,1,700-750
CUST0955,37,Male,6-10 LPA,Salaried,Chennai,695,No Loans,24.32,1,1,Personal Loan,360153,1,0,9,22,0,Accepted,0,63715.6525,42313.20166667,14783.41916667,7462.8275,20066.9575,1,20,0.0,1,650-700
CUST0956,33,Female,25+ LPA,Salaried,Pune,621,No Loans,28.69,1,1,Auto Loan,1153719,1,0,11,18,2,Clicked,0,222079.41,168667.25416667,58499.77916667,23442.19416667,85753.91666667,3,50,0.0,0,580-650
CUST0957,40,Male,15-25 LPA,Salaried,Bengaluru,728,No Loans,13.99,1,1,,0,1,883725,11,23,0,Accepted,0,141199.7025,92212.68583333,28432.945,12421.4025,51346.33,0,0,0.0,0,700-750
CUST0958,45,Male,10-15 LPA,Salaried,Mumbai,850,No Loans,22.68,1,1,Personal Loan,662918,1,0,10,17,1,Ignored,0,91194.465,58513.44,19969.63916667,7912.70083333,30631.10166667,1,20,0.0,0,750+
CUST0959,24,Other,<3 LPA,Self-Employed,Hyderabad,732,1-2 Loans,2.33,1,1,,0,0,0,7,19,1,Ignored,0,19515.82583333,12554.52666667,4439.01083333,1585.2675,6530.25166667,1,10,0.0,0,700-750
CUST0960,30,Male,3-6 LPA,Salaried,Bengaluru,709,3-5 Loans,50.94,1,1,,0,1,1250928,9,22,0,Ignored,1,41506.37916667,30312.32416667,10690.1175,4792.07083333,14830.13583333,0,0,0.0,1,700-750
CUST0961,23,Male,15-25 LPA,Salaried,Kolkata,723,3-5 Loans,32.3,1,1,,0,0,734052,10,26,0,Ignored,0,158285.33583333,113561.5425,42733.20083333,18727.89083333,52100.45166667,1,10,0.0,0,700-750
CUST0962,61,Male,3-6 LPA,Salaried,Kolkata,660,3-5 Loans,44.17,1,1,Personal Loan,359222,1,0,13,16,0,Ignored,0,27433.25916667,20635.55083333,7494.18833333,3059.77583333,10081.5875,1,15,0.0,0,650-700
CUST0963,65,Other,3-6 LPA,Student,Kolkata,659,3-5 Loans,20.32,1,0,,0,0,0,19,15,2,Clicked,0,21622.18416667,14667.625,5108.46166667,2907.91,6651.25166667,0,0,0.0,0,650-700
CUST0964,38,Male,<3 LPA,Student,Pune,658,1-2 Loans,1.9,1,1,,0,0,1604676,11,28,0,Ignored,0,9637.1875,6945.72916667,2687.70333333,1312.13833333,2945.8875,2,105,0.0,0,650-700
CUST0965,67,Female,10-15 LPA,Self-Employed,Ahmedabad,645,3-5 Loans,8.27,1,1,Personal Loan,110663,0,0,12,17,0,Accepted,0,132253.285,94448.61333333,29596.36083333,11711.45,53140.80166667,2,30,0.0,0,580-650
CUST0966,56,Female,25+ LPA,Student,Ahmedabad,658,No Loans,49.4,1,1,,0,1,664259,10,18,1,Accepted,0,144855.635,104407.29416667,27761.69916667,16039.4175,60606.1775,2,25,0.0,0,650-700
CUST0967,67,Male,3-6 LPA,Self-Employed,Chennai,658,1-2 Loans,10.37,1,1,Home Loan,5687478,0,0,9,22,0,Ignored,0,34208.76333333,23362.08666667,8224.65,2751.92916667,12385.50666667,1,15,0.0,0,650-700
CUST0968,42,Female,6-10 LPA,Self-Employed,Bengaluru,665,1-2 Loans,76.85,1,1,,0,0,1885420,9,19,0,Accepted,0,81606.5325,64614.715,21957.00833333,10868.38583333,31789.32166667,1,30,0.0,0,650-700
CUST0969,54,Male,6-10 LPA,Salaried,Hyderabad,663,No Loans,42.46,1,1,Personal Loan,989210,0,0,14,21,0,Accepted,0,74545.0425,53866.70166667,21465.68833333,9284.21333333,23116.80083333,5,105,0.0,0,650-700
CUST0970,67,Male,25+ LPA,Self-Employed,Bengaluru,694,3-5 Loans,9.84,1,1,Home Loan,4300263,1,1941407,14,15,2,Ignored,0,330528.52916667,226254.2775,86607.57416667,33683.0325,105963.67166667,1,10,0.0,1,650-700
CUST0971,28,Female,<3 LPA,Self-Employed,Chennai,684,1-2 Loans,16.79,1,1,,0,1,1333719,8,22,1,Accepted,0,20978.37666667,13968.13,4942.09416667,1992.96833333,7033.0675,1,15,0.0,0,650-700
CUST0972,60,Female,6-10 LPA,Self-Employed,Mumbai,690,3-5 Loans,11.59,1,1,Personal Loan,132468,0,0,9,27,0,Ignored,0,79262.67416667,51832.44,17944.45833333,7222.21,26665.77333333,0,0,0.0,0,650-700
CUST0973,69,Female,3-6 LPA,Self-Employed,Chennai,771,1-2 Loans,18.15,1,1,,0,0,1655057,5,11,0,Ignored,0,50403.9,33160.51,11680.5625,5540.89333333,15939.0525,1,15,0.0,0,750+
CUST0974,64,Female,15-25 LPA,Salaried,Kolkata,684,No Loans,17.87,1,1,,0,0,0,12,18,0,Ignored,0,185811.9425,128050.37416667,43577.15916667,21800.01083333,62673.20166667,2,35,0.0,0,650-700
CUST0975,39,Male,6-10 LPA,Self-Employed,Pune,812,3-5 Loans,24.49,1,0,,0,0,0,7,20,0,Ignored,0,54981.35666667,33877.74083333,11898.395,5824.01833333,16155.3275,1,45,0.0,1,750+
CUST0976,62,Male,<3 LPA,Student,Mumbai,701,1-2 Loans,17.9,1,1,Personal Loan,654915,0,0,12,24,1,Ignored,0,11209.92416667,7756.81666667,2518.125,849.52916667,4389.16166667,3,55,0.0,0,700-750
CUST0977,61,Male,6-10 LPA,Salaried,Pune,653,1-2 Loans,8.91,1,1,Home Loan,9451083,1,1576745,13,15,0,Ignored,0,62360.19916667,42077.62333333,14703.17333333,7086.2075,20288.24333333,1,30,0.0,0,650-700
CUST0978,57,Male,10-15 LPA,Self-Employed,Kolkata,760,No Loans,28.79,1,1,Auto Loan,416135,0,0,9,26,0,Ignored,0,115077.33083333,82496.17583333,33566.045,12486.24916667,36443.87916667,0,0,0.0,0,750+
CUST0979,26,Male,<3 LPA,Salaried,Delhi,675,1-2 Loans,21.98,1,1,,0,0,1681286,9,20,2,Clicked,0,21803.70583333,15331.44166667,4992.18833333,1984.2425,8355.01333333,1,20,0.0,0,650-700
